impl,size,delay,interval,rep,interrupted,latency,checks
timed,2097152,0.03,0.01,7,True,0.004843594000000007,4
timed,2097152,0.03,0.01,8,True,0.004864694000000003,4
timed,2097152,0.03,0.01,9,True,0.004830630000000002,4
timed,2097152,0.03,0.01,10,True,0.004837603000000003,4
timed,2097152,0.03,0.01,11,True,0.004848464000000004,4
timed,2097152,0.03,0.01,12,True,0.004850287000000002,4
timed,2097152,0.03,0.01,13,True,0.004898758000000003,4
timed,2097152,0.03,0.01,14,True,0.004819079000000004,4
timed,2097152,0.03,0.01,15,True,0.0048753650000000065,4
timed,2097152,0.03,0.01,16,True,0.004832755000000001,4
timed,2097152,0.03,0.01,17,True,0.0048621200000000045,4
timed,2097152,0.03,0.01,18,True,0.004829188000000005,4
timed,2097152,0.03,0.01,19,True,0.004855687000000004,4
timed,2097152,0.03,0.01,20,True,0.004843384000000006,4
timed,2097152,0.03,0.01,21,True,0.004827765000000005,4
timed,2097152,0.03,0.01,22,True,0.0048213830000000055,4
timed,2097152,0.03,0.01,23,True,0.004885553000000001,4
timed,2097152,0.03,0.01,24,True,0.004904820000000004,4
timed,2097152,0.03,0.01,25,True,0.004825151000000007,4
timed,2097152,0.03,0.01,26,True,0.004832404000000005,4
timed,2097152,0.03,0.01,27,True,0.004867289000000004,4
timed,2097152,0.03,0.01,28,True,0.004844416000000004,4
timed,2097152,0.03,0.01,29,True,0.004856268000000004,4
timed,2097152,0.03,0.05,0,True,0.020017336000000004,2
timed,2097152,0.03,0.05,1,True,0.020015653,2
timed,2097152,0.03,0.05,2,True,0.020015683000000006,2
timed,2097152,0.03,0.05,3,True,0.020015814000000007,2
timed,2097152,0.03,0.05,4,True,0.020015393000000006,2
timed,2097152,0.03,0.05,5,True,0.020016134000000005,2
timed,2097152,0.03,0.05,6,True,0.020015743000000003,2
timed,2097152,0.03,0.05,7,True,0.020019810000000006,2
timed,2097152,0.03,0.05,8,True,0.020016365,2
timed,2097152,0.03,0.05,9,True,0.020016365,2
timed,2097152,0.03,0.05,10,True,0.020015563000000007,2
timed,2097152,0.03,0.05,11,True,0.020016284000000002,2
timed,2097152,0.03,0.05,12,True,0.020020923000000003,2
timed,2097152,0.03,0.05,13,True,0.020016485000000007,2
timed,2097152,0.03,0.05,14,True,0.020015893000000007,2
timed,2097152,0.03,0.05,15,True,0.020015744000000002,2
timed,2097152,0.03,0.05,16,True,0.020015342000000005,2
timed,2097152,0.03,0.05,17,True,0.020015713000000004,2
timed,2097152,0.03,0.05,18,True,0.020016084000000003,2
timed,2097152,0.03,0.05,19,True,0.020016124000000003,2
timed,2097152,0.03,0.05,20,True,0.020015843000000005,2
timed,2097152,0.03,0.05,21,True,0.020015864,2
timed,2097152,0.03,0.05,22,True,0.020015883000000005,2
timed,2097152,0.03,0.05,23,True,0.020019400000000007,2
timed,2097152,0.03,0.05,24,True,0.020015803000000006,2
timed,2097152,0.03,0.05,25,True,0.020015613,2
timed,2097152,0.03,0.05,26,True,0.020015703000000003,2
timed,2097152,0.03,0.05,27,True,0.020016314000000007,2
timed,2097152,0.03,0.05,28,True,0.020015392000000007,2
timed,2097152,0.03,0.05,29,True,0.020015703000000003,2
timed,2097152,0.03,0.1,0,True,0.070017139,2
timed,2097152,0.03,0.1,1,True,0.07001617800000001,2
timed,2097152,0.03,0.1,2,True,0.070016167,2
timed,2097152,0.03,0.1,3,True,0.070015557,2
timed,2097152,0.03,0.1,4,True,0.070016118,2
timed,2097152,0.03,0.1,5,True,0.07001583600000001,2
timed,2097152,0.03,0.1,6,True,0.07001518500000001,2
timed,2097152,0.03,0.1,7,True,0.07001607700000001,2
timed,2097152,0.03,0.1,8,True,0.070014904,2
timed,2097152,0.03,0.1,9,True,0.070016087,2
timed,2097152,0.03,0.1,10,True,0.070015355,2
timed,2097152,0.03,0.1,11,True,0.070015296,2
timed,2097152,0.03,0.1,12,True,0.070029142,2
timed,2097152,0.03,0.1,13,True,0.070019303,2
timed,2097152,0.03,0.1,14,True,0.07001536600000001,2
timed,2097152,0.03,0.1,15,True,0.07004123400000001,2
timed,2097152,0.03,0.1,16,True,0.070015957,2
timed,2097152,0.03,0.1,17,True,0.07006148200000001,2
timed,2097152,0.03,0.1,18,True,0.07001646800000001,2
timed,2097152,0.03,0.1,19,True,0.07001672800000001,2
timed,2097152,0.03,0.1,20,True,0.07001562600000001,2
timed,2097152,0.03,0.1,21,True,0.07001568700000001,2
timed,2097152,0.03,0.1,22,True,0.070015456,2
timed,2097152,0.03,0.1,23,True,0.070015987,2
timed,2097152,0.03,0.1,24,True,0.070015115,2
timed,2097152,0.03,0.1,25,True,0.070015826,2
timed,2097152,0.03,0.1,26,True,0.070015987,2
timed,2097152,0.03,0.1,27,True,0.07001800100000001,2
timed,2097152,0.03,0.1,28,True,0.07001583700000001,2
timed,2097152,0.03,0.1,29,True,0.07001969400000001,2
timed,2097152,0.04,0.001,0,True,0.0011243480000000042,28
timed,2097152,0.04,0.001,1,True,0.000874459000000001,28
timed,2097152,0.04,0.001,2,True,0.000849082000000001,28
timed,2097152,0.04,0.001,3,True,0.0008389219999999989,28
timed,2097152,0.04,0.001,4,True,0.0008323600000000042,28
timed,2097152,0.04,0.001,5,True,0.000821348999999999,28
timed,2097152,0.04,0.001,6,True,0.0008748390000000023,28
timed,2097152,0.04,0.001,7,True,0.0008869120000000036,28
timed,2097152,0.04,0.001,8,True,0.0009423269999999997,28
timed,2097152,0.04,0.001,9,True,0.0008977730000000045,28
timed,2097152,0.04,0.001,10,True,0.000863278000000002,28
timed,2097152,0.04,0.001,11,True,0.0008817929999999988,28
timed,2097152,0.04,0.001,12,True,0.0008735060000000031,28
timed,2097152,0.04,0.001,13,True,0.0008868520000000005,28
timed,2097152,0.04,0.001,14,True,0.0008872430000000028,28
timed,2097152,0.04,0.001,15,True,0.0008835160000000009,28
timed,2097152,0.04,0.001,16,True,0.0008750699999999986,28
timed,2097152,0.04,0.001,17,True,0.000847758000000004,28
timed,2097152,0.04,0.001,18,True,0.0009023920000000019,28
timed,2097152,0.04,0.001,19,True,0.0008535289999999987,28
timed,2097152,0.04,0.001,20,True,0.0008854990000000049,28
timed,2097152,0.04,0.001,21,True,0.0008513950000000048,28
timed,2097152,0.04,0.001,22,True,0.000992190000000004,28
timed,2097152,0.04,0.001,23,True,0.0009061580000000041,28
timed,2097152,0.04,0.001,24,True,0.0008879850000000009,28
timed,2097152,0.04,0.001,25,True,0.0008840869999999987,28
timed,2097152,0.04,0.001,26,True,0.0008566860000000023,28
timed,2097152,0.04,0.001,27,True,0.0008811310000000003,28
timed,2097152,0.04,0.001,28,True,0.0008562449999999985,28
timed,2097152,0.04,0.001,29,True,0.0008530090000000018,28
timed,2097152,0.04,0.005,0,True,0.002279648000000002,7
timed,2097152,0.04,0.005,1,True,0.004827792000000004,8
timed,2097152,0.04,0.005,2,True,0.004866144000000003,8
timed,2097152,0.04,0.005,3,True,0.004835315999999999,8
timed,2097152,0.04,0.005,4,True,0.004838211000000002,8
timed,2097152,0.04,0.005,5,True,0.0048574080000000006,8
timed,2097152,0.04,0.005,6,True,0.004852057999999999,8
timed,2097152,0.04,0.005,7,True,0.004836258000000003,8
timed,2097152,0.04,0.005,8,True,0.004869208999999999,8
timed,2097152,0.04,0.005,9,True,0.004814587000000002,8
timed,2097152,0.04,0.005,10,True,0.0048273,8
timed,2097152,0.04,0.005,11,True,0.004868207999999999,8
timed,2097152,0.04,0.005,12,True,0.004832631000000004,8
timed,2097152,0.04,0.005,13,True,0.004832991000000002,8
timed,2097152,0.04,0.005,14,True,0.004866855000000003,8
timed,2097152,0.04,0.005,15,True,0.004893794999999999,8
timed,2097152,0.04,0.005,16,True,0.0048192360000000045,8
timed,2097152,0.04,0.005,17,True,0.004825688000000002,8
timed,2097152,0.04,0.005,18,True,0.0048713329999999985,8
timed,2097152,0.04,0.005,19,True,0.004815228000000005,8
timed,2097152,0.04,0.005,20,True,0.004840296000000001,8
timed,2097152,0.04,0.005,21,True,0.004916658000000004,8
timed,2097152,0.04,0.005,22,True,0.004831910000000002,8
timed,2097152,0.04,0.005,23,True,0.004841899000000004,8
timed,2097152,0.04,0.005,24,True,0.004857218000000003,8
timed,2097152,0.04,0.005,25,True,0.004821840000000001,8
timed,2097152,0.04,0.005,26,True,0.004846386000000001,8
timed,2097152,0.04,0.005,27,True,0.004848872000000004,8
timed,2097152,0.04,0.005,28,True,0.004911589000000001,8
timed,2097152,0.04,0.005,29,True,0.004835125000000003,8
timed,2097152,0.04,0.01,0,True,0.0072848949999999996,5
timed,2097152,0.04,0.01,1,True,0.004833713000000003,5
timed,2097152,0.04,0.01,2,True,0.004865964,5
timed,2097152,0.04,0.01,3,True,0.004872376000000005,5
timed,2097152,0.04,0.01,4,True,0.004835035000000001,5
timed,2097152,0.04,0.01,5,True,0.004824716,5
timed,2097152,0.04,0.01,6,True,0.004865833,5
timed,2097152,0.04,0.01,7,True,0.004829575000000003,5
timed,2097152,0.04,0.01,8,True,0.004853469999999999,5
timed,2097152,0.04,0.01,9,True,0.004869490000000004,5
timed,2097152,0.04,0.01,10,True,0.004815499000000001,5
timed,2097152,0.04,0.01,11,True,0.004837981000000005,5
timed,2097152,0.04,0.01,12,True,0.004850695000000002,5
timed,2097152,0.04,0.01,13,True,0.004833262000000005,5
timed,2097152,0.04,0.01,14,True,0.004856015000000005,5
timed,2097152,0.04,0.01,15,True,0.0048317900000000025,5
timed,2097152,0.04,0.01,16,True,0.004882394000000005,5
timed,2097152,0.04,0.01,17,True,0.004844974000000002,5
timed,2097152,0.04,0.01,18,True,0.004826098000000001,5
timed,2097152,0.04,0.01,19,True,0.004843631000000001,5
timed,2097152,0.04,0.01,20,True,0.004820738000000005,5
timed,2097152,0.04,0.01,21,True,0.004831509000000005,5
timed,2097152,0.04,0.01,22,True,0.004830367000000002,5
timed,2097152,0.04,0.01,23,True,0.004830116000000002,5
timed,2097152,0.04,0.01,24,True,0.004831679000000005,5
timed,2097152,0.04,0.01,25,True,0.004829785000000003,5
timed,2097152,0.04,0.01,26,True,0.004845305000000001,5
timed,2097152,0.04,0.01,27,True,0.004835907,5
timed,2097152,0.04,0.01,28,True,0.004863780000000005,5
timed,2097152,0.04,0.01,29,True,0.004857197000000001,5
timed,2097152,0.04,0.05,0,True,0.010017356000000005,2
timed,2097152,0.04,0.05,1,True,0.010016083000000002,2
timed,2097152,0.04,0.05,2,True,0.010016715000000002,2
timed,2097152,0.04,0.05,3,True,0.010015633000000003,2
timed,2097152,0.04,0.05,4,True,0.010015513000000004,2
timed,2097152,0.04,0.05,5,True,0.010015392000000005,2
timed,2097152,0.04,0.05,6,True,0.010016193,2
timed,2097152,0.04,0.05,7,True,0.010017125000000002,2
timed,2097152,0.04,0.05,8,True,0.010016254000000002,2
timed,2097152,0.04,0.05,9,True,0.010016434000000005,2
timed,2097152,0.04,0.05,10,True,0.010015473000000004,2
timed,2097152,0.04,0.05,11,True,0.010015663000000001,2
timed,2097152,0.04,0.05,12,True,0.010016193999999999,2
timed,2097152,0.04,0.05,13,True,0.010015723000000004,2
timed,2097152,0.04,0.05,14,True,0.010017035,2
timed,2097152,0.04,0.05,15,True,0.010015463000000002,2
timed,2097152,0.04,0.05,16,True,0.010015212000000003,2
timed,2097152,0.04,0.05,17,True,0.010015773000000006,2
timed,2097152,0.04,0.05,18,True,0.010018258000000002,2
timed,2097152,0.04,0.05,19,True,0.010016214000000002,2
timed,2097152,0.04,0.05,20,True,0.010015463000000002,2
timed,2097152,0.04,0.05,21,True,0.010015643000000005,2
timed,2097152,0.04,0.05,22,True,0.010015753000000002,2
timed,2097152,0.04,0.05,23,True,0.010016014000000004,2
timed,2097152,0.04,0.05,24,True,0.010016444,2
timed,2097152,0.04,0.05,25,True,0.010015903999999999,2
timed,2097152,0.04,0.05,26,True,0.010015552000000004,2
timed,2097152,0.04,0.05,27,True,0.010015072,2
timed,2097152,0.04,0.05,28,True,0.010028537000000004,2
timed,2097152,0.04,0.05,29,True,0.010015512000000004,2
timed,2097152,0.04,0.1,0,True,0.06001717900000001,2
timed,2097152,0.04,0.1,1,True,0.060016458,2
timed,2097152,0.04,0.1,2,True,0.060016117,2
timed,2097152,0.04,0.1,3,True,0.060015847000000004,2
timed,2097152,0.04,0.1,4,True,0.060015746,2
timed,2097152,0.04,0.1,5,True,0.060015536,2
timed,2097152,0.04,0.1,6,True,0.06001649800000001,2
timed,2097152,0.04,0.1,7,True,0.06001646800000001,2
timed,2097152,0.04,0.1,8,True,0.060019614000000006,2
timed,2097152,0.04,0.1,9,True,0.060025155000000004,2
timed,2097152,0.04,0.1,10,True,0.06002084600000001,2
timed,2097152,0.04,0.1,11,True,0.06001665800000001,2
timed,2097152,0.04,0.1,12,True,0.060015766000000005,2
timed,2097152,0.04,0.1,13,True,0.06001620700000001,2
timed,2097152,0.04,0.1,14,True,0.06001607700000001,2
timed,2097152,0.04,0.1,15,True,0.06001638800000001,2
timed,2097152,0.04,0.1,16,True,0.060016277,2
timed,2097152,0.04,0.1,17,True,0.06001573600000001,2
timed,2097152,0.04,0.1,18,True,0.060015957,2
timed,2097152,0.04,0.1,19,True,0.060015977000000005,2
timed,2097152,0.04,0.1,20,True,0.060020355000000004,2
timed,2097152,0.04,0.1,21,True,0.06001617700000001,2
timed,2097152,0.04,0.1,22,True,0.06001649800000001,2
timed,2097152,0.04,0.1,23,True,0.06001625800000001,2
timed,2097152,0.04,0.1,24,True,0.06001620700000001,2
timed,2097152,0.04,0.1,25,True,0.06001572600000001,2
timed,2097152,0.04,0.1,26,True,0.060015827,2
timed,2097152,0.04,0.1,27,True,0.06001580700000001,2
timed,2097152,0.04,0.1,28,True,0.06001641800000001,2
timed,2097152,0.04,0.1,29,True,0.06001572600000001,2
timed,2097152,0.05,0.001,0,True,0.0009699950000000013,38
timed,2097152,0.05,0.001,1,True,0.0008616010000000035,38
timed,2097152,0.05,0.001,2,True,0.0009873570000000012,38
timed,2097152,0.05,0.001,3,True,0.0009746440000000037,38
timed,2097152,0.05,0.001,4,True,0.0009489250000000032,38
timed,2097152,0.05,0.001,5,True,0.0008504900000000024,38
timed,2097152,0.05,0.001,6,True,0.000841904999999997,38
timed,2097152,0.05,0.001,7,True,0.0008370850000000013,38
timed,2097152,0.05,0.001,8,True,0.0008630040000000005,38
timed,2097152,0.05,0.001,9,True,0.0008662290000000031,38
timed,2097152,0.05,0.001,10,True,0.000846903000000003,38
timed,2097152,0.05,0.001,11,True,0.0008586360000000029,38
timed,2097152,0.05,0.001,12,True,0.0008275069999999982,38
timed,2097152,0.05,0.001,13,True,0.0008607900000000002,38
timed,2097152,0.05,0.001,14,True,0.0008689350000000012,38
timed,2097152,0.05,0.001,15,True,0.0008624730000000025,38
timed,2097152,0.05,0.001,16,True,0.0008368040000000035,38
timed,2097152,0.05,0.001,17,True,0.0008329070000000008,38
timed,2097152,0.05,0.001,18,True,0.000873332999999997,38
timed,2097152,0.05,0.001,19,True,0.0008872300000000027,38
timed,2097152,0.05,0.001,20,True,0.0008223369999999994,38
timed,2097152,0.05,0.001,21,True,0.0008609799999999973,38
timed,2097152,0.05,0.001,22,True,0.0008977390000000016,38
timed,2097152,0.05,0.001,23,True,0.0008686140000000037,38
timed,2097152,0.05,0.001,24,True,0.0008728819999999984,38
timed,2097152,0.05,0.001,25,True,0.0008775209999999992,38
timed,2097152,0.05,0.001,26,True,0.00020309500000000036,37
timed,2097152,0.05,0.001,27,True,5.229100000000292e-05,37
timed,2097152,0.05,0.001,28,True,0.0008962969999999973,38
timed,2097152,0.05,0.001,29,True,0.0009247699999999984,38
timed,2097152,0.05,0.005,0,True,0.0023164430000000014,9
timed,2097152,0.05,0.005,1,True,0.005141378000000002,10
timed,2097152,0.05,0.005,2,True,0.004957673000000003,10
timed,2097152,0.05,0.005,3,True,0.005151596000000001,10
timed,2097152,0.05,0.005,4,True,0.005174780000000004,10
timed,2097152,0.05,0.005,5,True,0.005145094000000003,10
timed,2097152,0.05,0.005,6,True,0.004955757999999998,10
timed,2097152,0.05,0.005,7,True,0.004834481000000002,10
timed,2097152,0.05,0.005,8,True,0.005153520000000002,10
timed,2097152,0.05,0.005,9,True,0.005195388000000002,10
timed,2097152,0.05,0.005,10,True,0.004854769000000002,10
timed,2097152,0.05,0.005,11,True,0.005148972000000002,10
timed,2097152,0.05,0.005,12,True,0.004877823000000003,10
timed,2097152,0.05,0.005,13,True,0.004909673000000003,10
timed,2097152,0.05,0.005,14,True,0.005233751000000002,10
timed,2097152,0.05,0.005,15,True,0.004845953,10
timed,2097152,0.05,0.005,16,True,0.004885457000000003,10
timed,2097152,0.05,0.005,17,True,0.0048689960000000004,10
timed,2097152,0.05,0.005,18,True,0.005196180000000002,10
timed,2097152,0.05,0.005,19,True,0.005101521999999997,10
timed,2097152,0.05,0.005,20,True,0.004831163999999999,10
timed,2097152,0.05,0.005,21,True,0.004881890999999999,10
timed,2097152,0.05,0.005,22,True,0.005160722999999999,10
timed,2097152,0.05,0.005,23,True,0.005177675,10
timed,2097152,0.05,0.005,24,True,0.005200388,10
timed,2097152,0.05,0.005,25,True,0.0048511519999999975,10
timed,2097152,0.05,0.005,26,True,0.00482863,10
timed,2097152,0.05,0.005,27,True,0.004877091,10
timed,2097152,0.05,0.005,28,True,0.005115709000000003,10
timed,2097152,0.05,0.005,29,True,0.005156906000000003,10
timed,2097152,0.05,0.01,0,True,0.007292435999999999,6
timed,2097152,0.05,0.01,1,True,0.004842846999999997,6
timed,2097152,0.05,0.01,2,True,0.004839490000000002,6
timed,2097152,0.05,0.01,3,True,0.004846224000000003,6
timed,2097152,0.05,0.01,4,True,0.004832245999999998,6
timed,2097152,0.05,0.01,5,True,0.004856533000000003,6
timed,2097152,0.05,0.01,6,True,0.004893742999999999,6
timed,2097152,0.05,0.01,7,True,0.004837197000000001,6
timed,2097152,0.05,0.01,8,True,0.0048331590000000035,6
timed,2097152,0.05,0.01,9,True,0.004862695,6
timed,2097152,0.05,0.01,10,True,0.004857144000000001,6
timed,2097152,0.05,0.01,11,True,0.004863957000000002,6
timed,2097152,0.05,0.01,12,True,0.004836896,6
timed,2097152,0.05,0.01,13,True,0.005075482999999999,6
timed,2097152,0.05,0.01,14,True,0.004827017000000003,6
timed,2097152,0.05,0.01,15,True,0.004841504000000003,6
timed,2097152,0.05,0.01,16,True,0.005027562999999999,6
timed,2097152,0.05,0.01,17,True,0.005082877999999999,6
timed,2097152,0.05,0.01,18,True,0.004883784000000002,6
timed,2097152,0.05,0.01,19,True,0.005046710000000003,6
timed,2097152,0.05,0.01,20,True,0.004872603000000003,6
timed,2097152,0.05,0.01,21,True,0.005028725999999997,6
timed,2097152,0.05,0.01,22,True,0.005063511,6
timed,2097152,0.05,0.01,23,True,0.005104618999999998,6
timed,2097152,0.05,0.01,24,True,0.005158810999999999,6
timed,2097152,0.05,0.01,25,True,0.004827298000000001,6
timed,2097152,0.05,0.01,26,True,0.004839441,6
timed,2097152,0.05,0.01,27,True,0.004841593999999998,6
timed,2097152,0.05,0.01,28,True,0.004871882000000001,6
timed,2097152,0.05,0.01,29,True,0.0049029699999999996,6
timed,2097152,0.05,0.05,0,True,2.2134999999999516e-05,2
timed,2097152,0.05,0.05,1,True,2.007200000000292e-05,2
timed,2097152,0.05,0.05,2,True,1.932999999999796e-05,2
timed,2097152,0.05,0.05,3,True,1.9179000000001112e-05,2
timed,2097152,0.05,0.05,4,True,2.2736000000002365e-05,2
timed,2097152,0.05,0.05,5,True,2.0352000000001258e-05,2
timed,2097152,0.05,0.05,6,True,2.0491999999996957e-05,2
timed,2097152,0.05,0.05,7,True,1.9320000000003223e-05,2
timed,2097152,0.05,0.05,8,True,2.141399999999738e-05,2
timed,2097152,0.05,0.05,9,True,1.9499999999998685e-05,2
timed,2097152,0.05,0.05,10,True,2.021199999999862e-05,2
timed,2097152,0.05,0.05,11,True,1.9390000000001073e-05,2
timed,2097152,0.05,0.05,12,True,2.3328000000003013e-05,2
timed,2097152,0.05,0.05,13,True,2.071199999999912e-05,2
timed,2097152,0.05,0.05,14,True,2.048200000000222e-05,2
timed,2097152,0.05,0.05,15,True,2.0120999999997946e-05,2
timed,2097152,0.05,0.05,16,True,2.120299999999742e-05,2
timed,2097152,0.05,0.05,17,True,1.9360000000002986e-05,2
timed,2097152,0.05,0.05,18,True,2.013099999999962e-05,2
timed,2097152,0.05,0.05,19,True,2.0671999999999358e-05,2
timed,2097152,0.05,0.05,20,True,2.822599999999925e-05,2
timed,2097152,0.05,0.05,21,True,1.982999999999846e-05,2
timed,2097152,0.05,0.05,22,True,1.9920999999999134e-05,2
timed,2097152,0.05,0.05,23,True,2.0852000000001758e-05,2
timed,2097152,0.05,0.05,24,True,1.977100000000176e-05,2
timed,2097152,0.05,0.05,25,True,1.9520000000002036e-05,2
timed,2097152,0.05,0.05,26,True,2.0401000000003222e-05,2
timed,2097152,0.05,0.05,27,True,2.142299999999958e-05,2
timed,2097152,0.05,0.05,28,True,1.8137000000001402e-05,2
timed,2097152,0.05,0.05,29,True,1.9891000000001047e-05,2
timed,2097152,0.05,0.1,0,True,0.050021908000000004,2
timed,2097152,0.05,0.1,1,True,0.050019594,2
timed,2097152,0.05,0.1,2,True,0.050019494,2
timed,2097152,0.05,0.1,3,True,0.05001794100000001,2
timed,2097152,0.05,0.1,4,True,0.050019013,2
timed,2097152,0.05,0.1,5,True,0.050019083000000006,2
timed,2097152,0.05,0.1,6,True,0.050019253,2
timed,2097152,0.05,0.1,7,True,0.050020355,2
timed,2097152,0.05,0.1,8,True,0.050020545,2
timed,2097152,0.05,0.1,9,True,0.050020194000000004,2
timed,2097152,0.05,0.1,10,True,0.050019944,2
timed,2097152,0.05,0.1,11,True,0.050020576,2
timed,2097152,0.05,0.1,12,True,0.05001997400000001,2
timed,2097152,0.05,0.1,13,True,0.050021077,2
timed,2097152,0.05,0.1,14,True,0.050019674,2
timed,2097152,0.05,0.1,15,True,0.050020515,2
timed,2097152,0.05,0.1,16,True,0.05002548500000001,2
timed,2097152,0.05,0.1,17,True,0.05002134700000001,2
timed,2097152,0.05,0.1,18,True,0.05001960400000001,2
timed,2097152,0.05,0.1,19,True,0.05002118700000001,2
timed,2097152,0.05,0.1,20,True,0.050020165000000005,2
timed,2097152,0.05,0.1,21,True,0.05001984500000001,2
timed,2097152,0.05,0.1,22,True,0.05001973400000001,2
timed,2097152,0.05,0.1,23,True,0.05001947400000001,2
timed,2097152,0.05,0.1,24,True,0.05001952300000001,2
timed,2097152,0.05,0.1,25,True,0.050020676,2
timed,2097152,0.05,0.1,26,True,0.05001976400000001,2
timed,2097152,0.05,0.1,27,True,0.05002123700000001,2
timed,2097152,0.05,0.1,28,True,0.050019584000000006,2
timed,2097152,0.05,0.1,29,True,0.050018942,2
timed,2097152,0.06,0.001,0,True,5.881000000000636e-05,47
timed,2097152,0.06,0.001,1,True,0.0009342550000000088,48
timed,2097152,0.06,0.001,2,True,0.00020124800000000803,47
timed,2097152,0.06,0.001,3,True,0.0008546950000000095,48
timed,2097152,0.06,0.001,4,True,0.00021140700000000373,47
timed,2097152,0.06,0.001,5,True,0.0002874000000000071,47
timed,2097152,0.06,0.001,6,True,0.0002496890000000043,47
timed,2097152,0.06,0.001,7,True,0.0009498830000000055,48
timed,2097152,0.06,0.001,8,True,7.176500000000835e-05,47
timed,2097152,0.06,0.001,9,True,0.0009684790000000082,48
timed,2097152,0.06,0.001,10,True,0.0008919550000000068,48
timed,2097152,0.06,0.001,11,True,7.033200000000628e-05,47
timed,2097152,0.06,0.001,12,True,0.0009466680000000047,48
timed,2097152,0.06,0.001,13,True,0.0009558950000000052,48
timed,2097152,0.06,0.001,14,True,0.0009995470000000034,48
timed,2097152,0.06,0.001,15,True,0.0009878050000000083,48
timed,2097152,0.06,0.001,16,True,1.7734000000005357e-05,47
timed,2097152,0.06,0.001,17,True,0.000994237000000009,48
timed,2097152,0.06,0.001,18,True,0.0009554940000000081,48
timed,2097152,0.06,0.001,19,True,0.000982295000000008,48
timed,2097152,0.06,0.001,20,True,1.489800000000624e-05,47
timed,2097152,0.06,0.001,21,True,0.0009506550000000086,48
timed,2097152,0.06,0.001,22,True,0.0009397540000000079,48
timed,2097152,0.06,0.001,23,True,0.000995459000000004,48
timed,2097152,0.06,0.001,24,True,3.120900000000426e-05,47
timed,2097152,0.06,0.001,25,True,0.0009911610000000043,48
timed,2097152,0.06,0.001,26,True,0.0009552840000000076,48
timed,2097152,0.06,0.001,27,True,3.691000000000805e-05,47
timed,2097152,0.06,0.001,28,True,0.0009843180000000049,48
timed,2097152,0.06,0.001,29,True,2.7382000000006346e-05,47
timed,2097152,0.06,0.005,0,True,0.0023208680000000037,11
timed,2097152,0.06,0.005,1,True,0.004879843000000009,12
timed,2097152,0.06,0.005,2,True,0.004888238000000003,12
timed,2097152,0.06,0.005,3,True,0.004902235000000005,12
timed,2097152,0.06,0.005,4,True,0.004986974000000005,12
timed,2097152,0.06,0.005,5,True,0.004867029000000009,12
timed,2097152,0.06,0.005,6,True,0.004893959000000003,12
timed,2097152,0.06,0.005,7,True,0.004978859000000002,12
timed,2097152,0.06,0.005,8,True,0.004857812000000003,12
timed,2097152,0.06,0.005,9,True,0.004974000000000006,12
timed,2097152,0.06,0.005,10,True,0.004975673,12
timed,2097152,0.06,0.005,11,True,0.004892196000000001,12
timed,2097152,0.06,0.005,12,True,0.004894761000000011,12
timed,2097152,0.06,0.005,13,True,3.4145000000006254e-05,11
timed,2097152,0.06,0.005,14,True,0.004951678000000001,12
timed,2097152,0.06,0.005,15,True,9.438700000000827e-05,11
timed,2097152,0.06,0.005,16,True,0.00015561300000000583,11
timed,2097152,0.06,0.005,17,True,0.00013950200000000662,11
timed,2097152,0.06,0.005,18,True,0.00492914500000001,12
timed,2097152,0.06,0.005,19,True,0.00491554000000001,12
timed,2097152,0.06,0.005,20,True,0.004908567000000003,12
timed,2097152,0.06,0.005,21,True,0.004942461000000009,12
timed,2097152,0.06,0.005,22,True,0.004876036,12
timed,2097152,0.06,0.005,23,True,0.0048329650000000085,12
timed,2097152,0.06,0.005,24,True,0.00492584900000001,12
timed,2097152,0.06,0.005,25,True,0.005002794000000005,12
timed,2097152,0.06,0.005,26,True,0.004992244000000007,12
timed,2097152,0.06,0.005,27,True,0.00010445600000000277,11
timed,2097152,0.06,0.005,28,True,0.004916412000000009,12
timed,2097152,0.06,0.005,29,True,0.004951638000000008,12
timed,2097152,0.06,0.01,0,True,0.007285399000000012,7
timed,2097152,0.06,0.01,1,True,0.005060422000000009,7
timed,2097152,0.06,0.01,2,True,0.004871838000000003,7
timed,2097152,0.06,0.01,3,True,0.0051319060000000055,7
timed,2097152,0.06,0.01,4,True,0.005111718000000001,7
timed,2097152,0.06,0.01,5,True,0.005094296000000012,7
timed,2097152,0.06,0.01,6,True,0.005121126000000004,7
timed,2097152,0.06,0.01,7,True,0.005103022000000013,7
timed,2097152,0.06,0.01,8,True,0.004833535999999999,7
timed,2097152,0.06,0.01,9,True,0.0050129530000000005,7
timed,2097152,0.06,0.01,10,True,0.005038842000000002,7
timed,2097152,0.06,0.01,11,True,0.005058388000000011,7
timed,2097152,0.06,0.01,12,True,0.004989409,7
timed,2097152,0.06,0.01,13,True,0.004994078000000013,7
timed,2097152,0.06,0.01,14,True,0.0049015840000000005,7
timed,2097152,0.06,0.01,15,True,0.004863211000000006,7
timed,2097152,0.06,0.01,16,True,0.004866237000000009,7
timed,2097152,0.06,0.01,17,True,0.004871447000000001,7
timed,2097152,0.06,0.01,18,True,0.0048726700000000095,7
timed,2097152,0.06,0.01,19,True,0.0048607170000000005,7
timed,2097152,0.06,0.01,20,True,0.004854245000000007,7
timed,2097152,0.06,0.01,21,True,0.004847322000000001,7
